sourceDataset,year,industryLargeClassName,industryMediumClassName,corpName,brandName,franchiseStoreCount,newFranchiseRegistrationCount,contractEndCount,contractCancellationCount,nameChangeCount,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption
brand_franchise_stats,2024,서비스,스포츠 관련,어나니머스,에이지골프,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,에이펙스이엠에스스튜디오,에이펙스이엠에스 스튜디오,5,3,0,0,0,118171,118171000,6989,6989000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,(주)CH컴퍼니,에코&타임,19,6,11,0,0,175514,175514000,3303,3303000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,(주)임브레이스,에프에스에잇(FS8),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,㈜엠투피,엠투피(M2P),3,2,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,(주)그리고컴퍼니,올바로 필라테스(ALL BARO PILATES),9,0,0,0,0,384514,384514000,6206,6206000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,(주)해브뉴컴퍼니,올바른운동(ABR),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,와니엘,와니엘배팅센터,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,㈜유나우(UnowInc.),유나우,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,유비원요가본점,유비원요가,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,온샐러드&amp;포케,온샐러드&amp;포케,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,㈜마이우에프앤비,온유월식당,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)따스한놈들,올담연어육회,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,올리브푸드,올리브명품찹쌀꽈배기,1,0,1,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,올바른개성손만두,올바른개성손만두,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)국민스타즈,올쿡,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,씨에프(CF),옹헤야,10,0,2,0,0,127966,127966000,10195,10195000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)와로,와로샐러드,5,2,0,1,0,85568,85568000,8086,8086000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)프랜차이즈이음,와삭(WASAK),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,가유카페,와유,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,와이블랙(주),와이블랙,39,15,19,0,4,63106,63106000,1251,1251000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)빌리언스,와플레이,4,1,1,0,1,20850,20850000,1167,1167000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)와플칸,와플칸,115,15,0,28,9,140293,140293000,9608,9608000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,씨엘카이로스(주),완백부대찌개,11,1,2,0,1,535956,535956000,15980,15980000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)바오밥아이엔씨,완주,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,오름푸드(주),왕돈까스&amp;왕냉면,18,1,0,0,1,308790,308790000,15209,15209000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)늘품은,왕새우직판장,2,1,1,0,0,677075,677075000,18855,18855000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,하오하오짬뽕전문점,왕양 하오하오,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,만돈창업컨설팅,왕표곱창,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)델리바이오(Deli-bio),요거트월드,95,26,17,0,2,213650,213650000,16387,16387000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)웰니스레시피,요고프로즌요거트(YOGO FROZEN YOGURT),6,6,0,0,1,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)형식제,요쇼쿠,1,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,온밥,도시락 전문점 온밥,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)도시곳간,도시곳간,34,9,9,1,3,458883,458883000,15767,15767000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)모닥홀딩스,도리토리,4,4,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)도리도우,도리도우,1,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)성백에프엔에스,도라보울,1,1,0,0,0,205909,205909000,7353,7353000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)도드람에프씨,도드람 포크프라이드,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,제이&씨푸드,도노피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)델리푸드,델리커리(DELHICURRY),23,2,4,0,4,413021,413021000,12063,12063000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)기영에프앤비,데일리키트,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)기영에프앤비,데일리누들,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)제이비비,덮킷리스트,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,맷셰프,덮라대왕,0,0,10,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,진푸드서비스,닭이봉춘천닭갈비,30,0,0,1,2,299200,299200000,7537,7537000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)지엔에스에프앤비,닭익는마을,9,0,0,2,0,137919,137919000,3537,3537000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)지엔에스에프앤비,닭익는마을 도리마루,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,닭치고낙곱새,닭치고 낙곱새,5,2,1,0,1,117313,117313000,5866,5866000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)불로만,닭판기,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)담락,담락참치일잔,13,0,0,3,0,304786,304786000,13296,13296000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)담소이야기,담소 소사골 순대 육개장,104,5,5,0,2,507375,507375000,17454,17454000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,당산오돌,당산오돌,9,0,5,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,기타 외식,(주)윌앤컴퍼니,당소유,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,송돈가본점,송돈가,5,1,0,0,0,522313,522313000,18654,18654000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,신유푸드그룹(주),송돝,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,송미미네집,송미미네집,6,1,0,3,0,277340,277340000,21316,21316000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,(주)송방,송방고기장터,5,1,1,0,0,530624,530624000,10570,10570000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,(주)쿡스온,송옥,5,1,0,0,0,865502,865502000,22411,22411000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,(주)에스제이푸드시스템,송주불냉면앤칼국수,69,4,8,0,0,133118,133118000,6762,6762000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,송촌꼬마김밥,송촌꼬마김밥,36,0,0,0,1,96567,96567000,10260,10260000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,송토,송토,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,농업회사법인려원인터내셔널(주),송하원 한방 삼계탕,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,(주)송화컴퍼니,송화삼계탕&닭갈비,7,0,1,0,0,307692,307692000,6667,6667000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,(주)엠푸드,솥고집,28,27,2,0,0,951876,951876000,23170,23170000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,칸타이,솥당,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,최가네푸드,솥돈,8,2,0,0,0,681922,681922000,22826,22826000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,잠수함속토끼(주),솥두껍,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,에이치제이피플(주),솥밥시래정,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,(주)윌앤컴퍼니,솥밥예찬,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,모노폴리,솥삼조,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,솥이랑감자탕,솥이랑 감자탕,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,(주)오픈팩토리,솥지 효자동 가마솥 김치찜&김치찌개,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,손수푸드,수김밥,14,1,1,0,0,282178,282178000,11026,11026000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,(주)이야에듀,이야스위밍,2,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,(주)이야에듀,이야짐,1,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,(주)올댓메이커,작당,11,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,스포츠 관련,점핑머신,점핑머신,27,8,0,0,2,31552,31552000,923,923000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)인투홀딩스,계왕,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)동천에프앤비,계림원누릉지통닭구이,52,10,10,0,1,314260,314260000,11753,11753000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)계림원푸드,계림원,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)신성유통,계동치킨,78,3,11,0,8,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)다시만난사람들,경아두마리치킨,48,2,14,0,7,90016,90016000,6047,6047000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,기타 서비스,(주)탠코리아,이비자태닝,7,0,1,0,1,67309,67309000,1833,1833000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,기타 서비스,㈜이사시대,이사시대,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,기타 서비스,(주)더이안,이안스터디카페,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,기타 서비스,화영조명(주),이잼스터디카페,18,3,1,0,3,94330,94330000,1410,1410000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,기타 서비스,(주)엘케이벤처스,인생네컷,374,53,71,0,3,88880,88880000,8188,8188000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,기타 서비스,(주)펭귀니즘,인생풋앤바디,6,3,0,0,0,22600,22600000,685,685000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,기타 서비스,더캠트사업본부,인스&슬라임,0,0,3,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)엔피케어(NPCARE),엔피케어,6,4,0,3,0,149957,149957000,33698,33698000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,엔네일춘천지점,엔네일,2,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,에코레비코스메틱(주),에코레비,6,4,1,0,0,264247,264247000,3373,3373000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,로얄파트너스(주),에이치스타일,83,0,1,19,0,219134,219134000,9634,9634000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)에이블코퍼레이션,에이블메디스킨,4,1,0,0,0,1103081,1103081000,16546,16546000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,에스씨파트너스(주),에스뷰테라,5,0,1,0,0,289696,289696000,7100,7100000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)에리카,에리카헤어,28,3,0,10,2,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)뷰피플,얼짱몸짱,12,1,1,0,0,111566,111566000,3691,3691000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)스파앤컨설팅,스파머시,8,0,2,0,0,216834,216834000,5666,5666000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,에스에이뷰티,스페이스뷰티(SPACE BEAUTY),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,시엔헤어샵,시엔헤어,3,1,0,0,0,20500,20500000,1323,1323000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,심리학자의미용실,심리학자의 미용실,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)베르비아,쌤시크,14,5,3,0,0,573998,573998000,10436,10436000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)르하임아나덴,아나덴네일,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)르하임아나덴,아나덴태닝,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)르하임아나덴,아나덴헤어닥터,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)아카이브코퍼레이션,아데르(ADERE),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)다모생활건강,아미치0.3,12,0,0,3,0,136934,136934000,3824,3824000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,아벨리,아벨리,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)아트리스트,아슈드헤어살롱,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)차원,아우라제이미용실,8,4,0,0,0,679222,679222000,12250,12250000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)토리,아이드블랑,34,14,2,0,1,305706,305706000,5454,5454000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)디이노,아이벨르,3,1,0,0,0,973817,973817000,18169,18169000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)디이노,아이벨르팜므(I Belle Femme),13,0,2,0,0,440699,440699000,10238,10238000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,아이예쁨,아이예쁨속눈썹,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)약손명가외1,약손명가,120,5,0,0,9,684348,684348000,15954,15954000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,서비스,이미용,(주)어반트랜드팀,어반트랜드,16,2,0,0,0,293716,293716000,7920,7920000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)위캔두잇,경두치,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)푸디노에프앤디,강정이기가막혀,10,0,1,0,0,54890,54890000,3196,3196000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)갓에프엔비,갓튀긴후라이드,85,56,4,0,7,509053,509053000,41947,41947000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,원앤원(주),감탄계숯불치킨,26,17,0,0,1,406371,406371000,15368,15368000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,에이치에스푸드,가장맛있는치킨,5,5,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,형제닭도리,1984박재환형제닭도리,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)원쓰푸드,1번지통닭,63,19,0,4,1,338895,338895000,17571,17571000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,팔삼육산업(주),836숯불바베큐치킨,7,1,0,2,0,159045,159045000,2733,2733000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,팔칠(87')닭강정,87닭강정,10,2,6,0,0,185067,185067000,16450,16450000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)제이에스푸드빌,88옛날통닭,6,0,1,0,1,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)현인에프앤디,88켄터키치킨&떡볶이,47,6,4,1,0,201848,201848000,9471,9471000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,비알디백록담,BRD백록담,17,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,삼미유통,DDC치킨,10,1,1,3,1,82702,82702000,3617,3617000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)캐비아에프,Dr치킨,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,케이닥,K(케이)닥 ,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,엠제트(MZ)세대떡볶이/치킨,MZ세대 떡볶이치킨,3,2,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,(주)이임,NAN갈비장터,49,20,3,0,0,111584,111584000,12044,12044000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,에스알제이에프엔씨(SRJF&C),OEC통치킨,2,0,0,0,0,36818,36818000,2893,2893000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,치킨,흥성에프디,One&Two깻잎두마리치킨,17,0,2,5,2,46176,46176000,2574,2574000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,(주)한소반,수돈재,3,0,1,0,0,556478,556478000,31391,31391000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2024,외식,한식,(주)비본코리아,수라섬 장칼국수,37,43,6,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
