id,sourceDataset,year,industryLargeClassName,industryMediumClassName,corpName,brandName,franchiseStoreCount,newFranchiseRegistrationCount,contractEndCount,contractCancellationCount,nameChangeCount,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption,hasStartupStats,franchiseFeeAmountRaw,franchiseFeeAmountKrwAssumed,educationFeeAmountRaw,educationFeeAmountKrwAssumed,depositAmountRaw,depositAmountKrwAssumed,otherStartupAmountRaw,otherStartupAmountKrwAssumed,startupTotalAmountRaw,startupTotalAmountKrwAssumed
2025||외식||분식||(주)더블유엔씨||까만떡볶이깜떡,brand_franchise_stats,2025,외식,분식,(주)더블유엔씨,까만떡볶이깜떡,0,0,1,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,1000,1000000,56650,56650000,66450,66450000
2025||외식||분식||대양에프앤비||깨봉이국물떡볶이,brand_franchise_stats,2025,외식,분식,대양에프앤비,깨봉이국물떡볶이,30,16,0,14,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,2200,2200000,0,0,46200,46200000,51700,51700000
2025||외식||일식||(주)상원||멘사무소,brand_franchise_stats,2025,외식,일식,(주)상원,멘사무소,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,46750,46750000,68250,68250000
2025||외식||일식||멘야세븐||멘야세븐,brand_franchise_stats,2025,외식,일식,멘야세븐,멘야세븐,1,0,1,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,5500,5500000,2000,2000000,54800,54800000,65600,65600000
2025||외식||일식||(주)보다더||멘야카오리,brand_franchise_stats,2025,외식,일식,(주)보다더,멘야카오리,3,2,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,0,0,58850,58850000,66550,66550000
2025||외식||일식||(주)뉴드림에프앤비||멘츠루,brand_franchise_stats,2025,외식,일식,(주)뉴드림에프앤비,멘츠루,3,3,5,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,11000,11000000,5000,5000000,81400,81400000,108400,108400000
2025||외식||일식||(주)명륜당||명륜스시,brand_franchise_stats,2025,외식,일식,(주)명륜당,명륜스시,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,2200,2200000,2000,2000000,68750,68750000,83950,83950000
2025||외식||일식||명월카츠||명월카츠,brand_franchise_stats,2025,외식,일식,명월카츠,명월카츠,0,0,1,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,2000,2000000,0,0,13000,13000000
2025||외식||일식||(주)하율홀딩스||모리야,brand_franchise_stats,2025,외식,일식,(주)하율홀딩스,모리야,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,45620,45620000,65120,65120000
2025||외식||일식||모미지애프앤비||모미지,brand_franchise_stats,2025,외식,일식,모미지애프앤비,모미지,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,16500,16500000,11000,11000000,5000,5000000,61160,61160000,93660,93660000
2025||외식||서양식||와일드F&B||와일드오븐,brand_franchise_stats,2025,외식,서양식,와일드F&B,와일드오븐,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,3000,3000000,35650,35650000,47450,47450000
2025||외식||서양식||(주)소디프비앤에프||요고참,brand_franchise_stats,2025,외식,서양식,(주)소디프비앤에프,요고참,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,5000,5000000,55220,55220000,71220,71220000
2025||외식||서양식||(주)바론에프엔씨||우주하이볼바,brand_franchise_stats,2025,외식,서양식,(주)바론에프엔씨,우주하이볼바,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,140500,140500000,162000,162000000
2025||외식||서양식||(주)위드인푸드||원스토랑,brand_franchise_stats,2025,외식,서양식,(주)위드인푸드,원스토랑,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,2000,2000000,44880,44880000,57880,57880000
2025||외식||서양식||(주)이딸리아나에프엔비||이딸리아나,brand_franchise_stats,2025,외식,서양식,(주)이딸리아나에프엔비,이딸리아나,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,6600,6600000,2200,2200000,2000,2000000,46860,46860000,57660,57660000
2025||외식||서양식||(주)보돌에프앤비||이지비아파스타,brand_franchise_stats,2025,외식,서양식,(주)보돌에프앤비,이지비아파스타,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,3000,3000000,69850,69850000,81650,81650000
2025||외식||일식||우츄진||우츄진,brand_franchise_stats,2025,외식,일식,우츄진,우츄진,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,73700,73700000,93200,93200000
2025||외식||일식||우츠와||우츠와,brand_franchise_stats,2025,외식,일식,우츠와,우츠와,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,63800,63800000,74600,74600000
2025||외식||일식||(주)오엠푸드||유우진,brand_franchise_stats,2025,외식,일식,(주)오엠푸드,유우진,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,1000,1000000,49500,49500000,58200,58200000
2025||외식||일식||(주)한국창업경제연구소||육초참치,brand_franchise_stats,2025,외식,일식,(주)한국창업경제연구소,육초참치,2,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,1000,1000000,77000,77000000,85700,85700000
2025||외식||일식||(주)국민키친||육회한왕,brand_franchise_stats,2025,외식,일식,(주)국민키친,육회한왕,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,3300,3300000,5000,5000000,87800,87800000,107100,107100000
2025||외식||주점||일상||일상in거리,brand_franchise_stats,2025,외식,주점,일상,일상in거리,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,11000,11000000,0,0,69960,69960000,86460,86460000
2025||외식||주점||(주)일오삼와인||일오삼와인,brand_franchise_stats,2025,외식,주점,(주)일오삼와인,일오삼와인,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,460900,460900000,471700,471700000
2025||외식||주점||미코에프씨(주)||일인일화,brand_franchise_stats,2025,외식,주점,미코에프씨(주),일인일화,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,0,0,80300,80300000,89100,89100000
2025||외식||주점||잉쓰(YINGSS)||잉쓰(YINGSS),brand_franchise_stats,2025,외식,주점,잉쓰(YINGSS),잉쓰(YINGSS),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,5000,5000000,103400,103400000,117200,117200000
2025||외식||주점||장안라운지본점||장안라운지,brand_franchise_stats,2025,외식,주점,장안라운지본점,장안라운지,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,11000,11000000,2000,2000000,61500,61500000,80000,80000000
2025||외식||주점||잭펍(JACKPUB)회기점||잭펍(JACKPUB),brand_franchise_stats,2025,외식,주점,잭펍(JACKPUB)회기점,잭펍(JACKPUB),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,5500,5500000,10000,10000000,96300,96300000,133800,133800000
2025||외식||주점||(주)다름프랜차이즈||정미소맥주,brand_franchise_stats,2025,외식,주점,(주)다름프랜차이즈,정미소맥주,1,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,1000,1000000,63800,63800000,73600,73600000
2025||외식||주점||제주아홉혼술바협재점||제주아홉,brand_franchise_stats,2025,외식,주점,제주아홉혼술바협재점,제주아홉,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,0,0,0,0,32040,32040000,43040,43040000
2025||외식||주점||(주)오름에프씨||조선닭꼬치,brand_franchise_stats,2025,외식,주점,(주)오름에프씨,조선닭꼬치,1,1,0,0,1,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,0,0,49500,49500000,58300,58300000
2025||외식||주점||내조국국밥(주)||조선맥주,brand_franchise_stats,2025,외식,주점,내조국국밥(주),조선맥주,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,1100,1100000,0,0,2000,2000000,38136,38136000,41236,41236000
2025||외식||주점||(주)쓰리티에이치이||조선의라면,brand_franchise_stats,2025,외식,주점,(주)쓰리티에이치이,조선의라면,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,2200,2200000,3300,3300000,1000,1000000,43100,43100000,49600,49600000
2025||외식||주점||(주)스타프렌차이즈||조코노래타운,brand_franchise_stats,2025,외식,주점,(주)스타프렌차이즈,조코노래타운,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,5500,5500000,5000,5000000,383300,383300000,415800,415800000
2025||외식||주점||주가대첩||주가대첩,brand_franchise_stats,2025,외식,주점,주가대첩,주가대첩,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,190000,190000000,209500,209500000
2025||외식||주점||주감||주감,brand_franchise_stats,2025,외식,주점,주감,주감,2,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,101200,101200000,120700,120700000
2025||외식||주점||엔타스시||주당포,brand_franchise_stats,2025,외식,주점,엔타스시,주당포,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,45620,45620000,67120,67120000
2025||외식||커피||(주)서문빙수||서문빙수,brand_franchise_stats,2025,외식,커피,(주)서문빙수,서문빙수,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,59400,59400000,3300,3300000,3000,3000000,26950,26950000,92650,92650000
2025||외식||커피||(주)창업파트너||서초동에스프레소,brand_franchise_stats,2025,외식,커피,(주)창업파트너,서초동에스프레소,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,0,0,0,0,41800,41800000,41800,41800000
2025||외식||커피||이지에프코리아(EGFCOREA)||소곰커피,brand_franchise_stats,2025,외식,커피,이지에프코리아(EGFCOREA),소곰커피,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3960,3960000,2200,2200000,0,0,44660,44660000,50820,50820000
2025||외식||커피||신리(주)||쇼플카페,brand_franchise_stats,2025,외식,커피,신리(주),쇼플카페,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,42020,42020000,52820,52820000
2025||외식||커피||(주)삼청동||슈퍼브카페,brand_franchise_stats,2025,외식,커피,(주)삼청동,슈퍼브카페,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,5000,5000000,95507,95507000,111507,111507000
2025||외식||커피||(주)거북이꿈||스내킹,brand_franchise_stats,2025,외식,커피,(주)거북이꿈,스내킹,0,0,1,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,5000,5000000,43800,43800000,59800,59800000
2025||외식||일식||진품명가||이도몽상,brand_franchise_stats,2025,외식,일식,진품명가,이도몽상,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,85000,85000000,106500,106500000
2025||외식||일식||프라프에프엔비㈜||이라이타코야끼,brand_franchise_stats,2025,외식,일식,프라프에프엔비㈜,이라이타코야끼,49,8,2,20,2,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,0,0,0,0,2750,2750000,2750,2750000
2025||외식||서양식||(주)지니어스||이태리면집,brand_franchise_stats,2025,외식,서양식,(주)지니어스,이태리면집,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,53130,53130000,63930,63930000
2025||외식||서양식||(주)더함||이태리식당,brand_franchise_stats,2025,외식,서양식,(주)더함,이태리식당,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,2000,2000000,121000,121000000,139500,139500000
2025||외식||서양식||(주)로그||이태리키친,brand_franchise_stats,2025,외식,서양식,(주)로그,이태리키친,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,0,0,0,0,0,0,0,0
2025||외식||서양식||임금님파스타||임금님파스타,brand_franchise_stats,2025,외식,서양식,임금님파스타,임금님파스타,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,2200,2200000,1000,1000000,35500,35500000,42000,42000000
2025||외식||서양식||(주)태그린||잇샐러드,brand_franchise_stats,2025,외식,서양식,(주)태그린,잇샐러드,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,13200,13200000,5500,5500000,5000,5000000,169500,169500000,193200,193200000
2025||외식||서양식||잭인뉴욕스테이크하우스||잭인뉴욕스테이크하우스,brand_franchise_stats,2025,외식,서양식,잭인뉴욕스테이크하우스,잭인뉴욕스테이크하우스,0,0,1,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,9900,9900000,5000,5000000,144650,144650000,181550,181550000
2025||외식||서양식||(주)할랄식품||질할브로스,brand_franchise_stats,2025,외식,서양식,(주)할랄식품,질할브로스,1,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,33000,33000000,5500,5500000,10000,10000000,92400,92400000,140900,140900000
2025||외식||서양식||티에스||찜고집 파스타,brand_franchise_stats,2025,외식,서양식,티에스,찜고집 파스타,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2750,2750000,1000,1000000,74100,74100000,83350,83350000
2025||외식||서양식||찰리앤찰스||찰리앤찰스,brand_franchise_stats,2025,외식,서양식,찰리앤찰스,찰리앤찰스,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,1000,1000000,88000,88000000,97800,97800000
2025||외식||서양식||스페이스푸드(spacefood)||청년양식,brand_franchise_stats,2025,외식,서양식,스페이스푸드(spacefood),청년양식,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,2200,2200000,1000,1000000,1650,1650000,8150,8150000
2025||외식||서양식||침스버거||침스버거,brand_franchise_stats,2025,외식,서양식,침스버거,침스버거,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,3000,3000000,83776,83776000,97776,97776000
2025||외식||서양식||(주)오엠푸드||카우보이그릴,brand_franchise_stats,2025,외식,서양식,(주)오엠푸드,카우보이그릴,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,2000,2000000,99000,99000000,108700,108700000
2025||외식||서양식||(주)플레이에프앤비||카인다카츠(Kinda Katsu),brand_franchise_stats,2025,외식,서양식,(주)플레이에프앤비,카인다카츠(Kinda Katsu),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,10000,10000000,135300,135300000,161800,161800000
2025||외식||서양식||㈜캡틴루이코리아||캡틴루이(CAP'T LOUI) ,brand_franchise_stats,2025,외식,서양식,㈜캡틴루이코리아,캡틴루이(CAP'T LOUI) ,1,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,8800,8800000,10000,10000000,212300,212300000,242100,242100000
2025||외식||서양식||㈜캡틴루이에프앤비||캡틴루이USA(CAP'T LOUI USA),brand_franchise_stats,2025,외식,서양식,㈜캡틴루이에프앤비,캡틴루이USA(CAP'T LOUI USA),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,8800,8800000,10000,10000000,212300,212300000,242100,242100000
2025||외식||서양식||(주)코스모월드||코스모파스타,brand_franchise_stats,2025,외식,서양식,(주)코스모월드,코스모파스타,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,3000,3000000,40150,40150000,51950,51950000
2025||외식||한식||아리랑푸드||육회만새,brand_franchise_stats,2025,외식,한식,아리랑푸드,육회만새,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,3300,3300000,2000,2000000,26250,26250000,34850,34850000
2025||외식||한식||(주)야푸드||육회에반한꼬막,brand_franchise_stats,2025,외식,한식,(주)야푸드,육회에반한꼬막,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,3000,3000000,59400,59400000,71200,71200000
2025||외식||한식||제이에이치컴퍼니||육회의전당,brand_franchise_stats,2025,외식,한식,제이에이치컴퍼니,육회의전당,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,8800,8800000,5500,5500000,2000,2000000,112420,112420000,128720,128720000
2025||외식||한식||(주)거흥푸드||육회장 ,brand_franchise_stats,2025,외식,한식,(주)거흥푸드,육회장 ,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,3300,3300000,2000,2000000,30800,30800000,39400,39400000
2025||외식||한식||(주)바나나컴퍼니||육회전,brand_franchise_stats,2025,외식,한식,(주)바나나컴퍼니,육회전,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,5500,5500000,0,0,49500,49500000,58300,58300000
2025||외식||한식||(주)유니쉐프딜리버리||육회카세,brand_franchise_stats,2025,외식,한식,(주)유니쉐프딜리버리,육회카세,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,1100,1100000,1000,1000000,31900,31900000,34000,34000000
2025||외식||한식||육회한차돌이||육회한 차돌이,brand_franchise_stats,2025,외식,한식,육회한차돌이,육회한 차돌이,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,2200,2200000,2000,2000000,62150,62150000,69650,69650000
2025||외식||한식||(주)에프엔아이컴퍼니||윤반장 역전오리,brand_franchise_stats,2025,외식,한식,(주)에프엔아이컴퍼니,윤반장 역전오리,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,3000,3000000,56100,56100000,70100,70100000
2025||외식||한식||㈜윤프차||윤씨네목공소,brand_franchise_stats,2025,외식,한식,㈜윤프차,윤씨네목공소,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,0,0,96800,96800000,113300,113300000
2025||외식||한식||코리아S.Y||윤호네 노포갈비,brand_franchise_stats,2025,외식,한식,코리아S.Y,윤호네 노포갈비,2,2,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,3000,3000000,61700,61700000,75700,75700000
2025||외식||한식||㈜농가미가||윤훈식농가쌈밥,brand_franchise_stats,2025,외식,한식,㈜농가미가,윤훈식농가쌈밥,9,9,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,5000,5000000,95700,95700000,109500,109500000
2025||외식||한식||으뜸숙성한우NO.9||으뜸숙성한우NO.9,brand_franchise_stats,2025,외식,한식,으뜸숙성한우NO.9,으뜸숙성한우NO.9,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,2000,2000000,95700,95700000,108700,108700000
2025||외식||서양식||(주)에스엠제이컴퍼니||코펜하겐돈까스,brand_franchise_stats,2025,외식,서양식,(주)에스엠제이컴퍼니,코펜하겐돈까스,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,2000,2000000,68750,68750000,81750,81750000
2025||외식||서양식||새로인베스트먼트(주)||키친토(KICHINTO),brand_franchise_stats,2025,외식,서양식,새로인베스트먼트(주),키친토(KICHINTO),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,10000,10000000,5000,5000000,0,0,115000,115000000,130000,130000000
2025||외식||서양식||(주)프로젝트리서치||타코갱,brand_franchise_stats,2025,외식,서양식,(주)프로젝트리서치,타코갱,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,54000,54000000,64800,64800000
2025||외식||피자||디에스(DS)컴퍼니||맵스쭈꾸미&피자,brand_franchise_stats,2025,외식,피자,디에스(DS)컴퍼니,맵스쭈꾸미&피자,5,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,2200,2200000,2000,2000000,21200,21200000,28700,28700000
2025||외식||피자||(주)가업에프씨||메타피자,brand_franchise_stats,2025,외식,피자,(주)가업에프씨,메타피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,0,0,57200,57200000,64900,64900000
2025||외식||피자||(주)명륜당||명륜피자,brand_franchise_stats,2025,외식,피자,(주)명륜당,명륜피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,39600,39600000,50400,50400000
2025||외식||피자||(주)앤리치||모락짬뽕,brand_franchise_stats,2025,외식,피자,(주)앤리치,모락짬뽕,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,2200,2200000,1000,1000000,38500,38500000,45000,45000000
2025||외식||피자||(주)하율홀딩스||무모한 피자,brand_franchise_stats,2025,외식,피자,(주)하율홀딩스,무모한 피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,45620,45620000,65120,65120000
2025||외식||피자||외식그룹진밭||미스터파파임실치즈피자,brand_franchise_stats,2025,외식,피자,외식그룹진밭,미스터파파임실치즈피자,9,0,5,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,2200,2200000,2000,2000000,45650,45650000,53150,53150000
2025||외식||피자||새로인베스트먼트(주)||배터리파크 (BATTERY PARK),brand_franchise_stats,2025,외식,피자,새로인베스트먼트(주),배터리파크 (BATTERY PARK),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,10000,10000000,5000,5000000,0,0,180000,180000000,195000,195000000
2025||외식||피자||(주)놀부||베리굿피자,brand_franchise_stats,2025,외식,피자,(주)놀부,베리굿피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,550,550000,1100,1100000,1000,1000000,30907,30907000,33557,33557000
2025||외식||일식||(주)이루다에프앤디||이루다제면소,brand_franchise_stats,2025,외식,일식,(주)이루다에프앤디,이루다제면소,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,17105,17105000,5500,5500000,20000,20000000,90977,90977000,133582,133582000
2025||외식||일식||(주)온다컴퍼니||이자카야 탕,brand_franchise_stats,2025,외식,일식,(주)온다컴퍼니,이자카야 탕,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,1000,1000000,63800,63800000,73600,73600000
2025||외식||기타 외국식||빅브랜더||싱글트레인,brand_franchise_stats,2025,외식,기타 외국식,빅브랜더,싱글트레인,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,0,0,61600,61600000,72600,72600000
